ttm,spxclose,r,q,strike
90,1115.1,0.261729,2.0682471,1500
51,1115.1,0.250521,2.0682471,890
51,1115.1,0.250521,2.0682471,895
51,1115.1,0.250521,2.0682471,790
51,1115.1,0.250521,2.0682471,795
261,1115.1,0.45323801,2.0682471,1025
261,1115.1,0.45323801,2.0682471,1050
181,1115.1,0.31028801,2.0682471,1550
181,1115.1,0.31028801,2.0682471,1500
51,1115.1,0.250521,2.0682471,800
79,1115.1,0.270356,2.0682471,810
261,1115.1,0.45323801,2.0682471,1075
261,1115.1,0.45323801,2.0682471,1000
51,1115.1,0.250521,2.0682471,700
79,1115.1,0.270356,2.0682471,710
273,1115.1,0.40799499,2.0682471,1550
273,1115.1,0.40799499,2.0682471,1500
79,1115.1,0.270356,2.0682471,820
79,1115.1,0.270356,2.0682471,825
0,1115.1,,2.0682471,1500
79,1115.1,0.270356,2.0682471,720
79,1115.1,0.270356,2.0682471,725
352,1115.1,0.565162,2.0682471,1025
352,1115.1,0.565162,2.0682471,1030
79,1115.1,0.270356,2.0682471,830
79,1115.1,0.270356,2.0682471,840
79,1115.1,0.270356,2.0682471,730
79,1115.1,0.270356,2.0682471,740
352,1115.1,0.565162,2.0682471,1035
352,1115.1,0.565162,2.0682471,1040
79,1115.1,0.270356,2.0682471,750
79,1115.1,0.270356,2.0682471,760
79,1115.1,0.270356,2.0682471,850
79,1115.1,0.270356,2.0682471,860
79,1115.1,0.270356,2.0682471,870
79,1115.1,0.270356,2.0682471,770
79,1115.1,0.270356,2.0682471,775
352,1115.1,0.565162,2.0682471,1045
352,1115.1,0.565162,2.0682471,1050
79,1115.1,0.270356,2.0682471,875
79,1115.1,0.270356,2.0682471,880
79,1115.1,0.270356,2.0682471,780
79,1115.1,0.270356,2.0682471,790
79,1115.1,0.270356,2.0682471,890
79,1115.1,0.270356,2.0682471,800
352,1115.1,0.565162,2.0682471,1075
107,1115.1,0.29705501,2.0682471,825
107,1115.1,0.29705501,2.0682471,850
107,1115.1,0.29705501,2.0682471,875
107,1115.1,0.29705501,2.0682471,800
352,1115.1,0.565162,2.0682471,1000
79,1115.1,0.270356,2.0682471,700
107,1115.1,0.29705501,2.0682471,725
107,1115.1,0.29705501,2.0682471,750
107,1115.1,0.29705501,2.0682471,775
107,1115.1,0.29705501,2.0682471,700
170,1115.1,0.32370001,2.0682471,815
170,1115.1,0.32370001,2.0682471,825
170,1115.1,0.32370001,2.0682471,750
170,1115.1,0.32370001,2.0682471,775
170,1115.1,0.32370001,2.0682471,850
170,1115.1,0.32370001,2.0682471,875
170,1115.1,0.32370001,2.0682471,700
261,1115.1,0.45323801,2.0682471,725
170,1115.1,0.32370001,2.0682471,800
261,1115.1,0.45323801,2.0682471,825
261,1115.1,0.45323801,2.0682471,850
261,1115.1,0.45323801,2.0682471,750
261,1115.1,0.45323801,2.0682471,775
261,1115.1,0.45323801,2.0682471,875
261,1115.1,0.45323801,2.0682471,800
261,1115.1,0.45323801,2.0682471,700
352,1115.1,0.565162,2.0682471,825
352,1115.1,0.565162,2.0682471,725
352,1115.1,0.565162,2.0682471,850
352,1115.1,0.565162,2.0682471,750
352,1115.1,0.565162,2.0682471,775
352,1115.1,0.565162,2.0682471,875
352,1115.1,0.565162,2.0682471,800
16,1115.1,0.228002,2.0682471,805
352,1115.1,0.565162,2.0682471,700
16,1115.1,0.228002,2.0682471,810
16,1115.1,0.228002,2.0682471,815
16,1115.1,0.228002,2.0682471,820
16,1115.1,0.228002,2.0682471,825
16,1115.1,0.228002,2.0682471,830
16,1115.1,0.228002,2.0682471,835
16,1115.1,0.228002,2.0682471,840
16,1115.1,0.228002,2.0682471,845
16,1115.1,0.228002,2.0682471,850
16,1115.1,0.228002,2.0682471,855
16,1115.1,0.228002,2.0682471,860
16,1115.1,0.228002,2.0682471,865
16,1115.1,0.228002,2.0682471,870
16,1115.1,0.228002,2.0682471,875
16,1115.1,0.228002,2.0682471,880
16,1115.1,0.228002,2.0682471,885
16,1115.1,0.228002,2.0682471,890
16,1115.1,0.228002,2.0682471,895
16,1115.1,0.228002,2.0682471,800
51,1115.1,0.250521,2.0682471,805
51,1115.1,0.250521,2.0682471,810
51,1115.1,0.250521,2.0682471,815
51,1115.1,0.250521,2.0682471,820
51,1115.1,0.250521,2.0682471,825
51,1115.1,0.250521,2.0682471,830
51,1115.1,0.250521,2.0682471,835
16,1115.1,0.228002,2.0682471,1105
16,1115.1,0.228002,2.0682471,1110
51,1115.1,0.250521,2.0682471,840
51,1115.1,0.250521,2.0682471,845
16,1115.1,0.228002,2.0682471,1115
16,1115.1,0.228002,2.0682471,1120
51,1115.1,0.250521,2.0682471,850
51,1115.1,0.250521,2.0682471,855
16,1115.1,0.228002,2.0682471,1125
16,1115.1,0.228002,2.0682471,1130
51,1115.1,0.250521,2.0682471,860
51,1115.1,0.250521,2.0682471,865
51,1115.1,0.250521,2.0682471,870
16,1115.1,0.228002,2.0682471,1135
16,1115.1,0.228002,2.0682471,1140
51,1115.1,0.250521,2.0682471,875
51,1115.1,0.250521,2.0682471,880
16,1115.1,0.228002,2.0682471,1145
16,1115.1,0.228002,2.0682471,1150
51,1115.1,0.250521,2.0682471,885
51,1115.1,0.250521,2.0682471,890
51,1115.1,0.250521,2.0682471,895
16,1115.1,0.228002,2.0682471,1155
16,1115.1,0.228002,2.0682471,1160
16,1115.1,0.228002,2.0682471,1165
16,1115.1,0.228002,2.0682471,1170
51,1115.1,0.250521,2.0682471,800
79,1115.1,0.270356,2.0682471,810
16,1115.1,0.228002,2.0682471,1175
16,1115.1,0.228002,2.0682471,1180
16,1115.1,0.228002,2.0682471,1185
79,1115.1,0.270356,2.0682471,820
79,1115.1,0.270356,2.0682471,825
16,1115.1,0.228002,2.0682471,1190
16,1115.1,0.228002,2.0682471,1195
79,1115.1,0.270356,2.0682471,830
79,1115.1,0.270356,2.0682471,840
16,1115.1,0.228002,2.0682471,1100
51,1115.1,0.250521,2.0682471,1105
79,1115.1,0.270356,2.0682471,850
79,1115.1,0.270356,2.0682471,860
79,1115.1,0.270356,2.0682471,870
79,1115.1,0.270356,2.0682471,875
51,1115.1,0.250521,2.0682471,1110
51,1115.1,0.250521,2.0682471,1115
79,1115.1,0.270356,2.0682471,880
79,1115.1,0.270356,2.0682471,890
51,1115.1,0.250521,2.0682471,1120
51,1115.1,0.250521,2.0682471,1125
51,1115.1,0.250521,2.0682471,1130
51,1115.1,0.250521,2.0682471,1135
79,1115.1,0.270356,2.0682471,800
107,1115.1,0.29705501,2.0682471,825
107,1115.1,0.29705501,2.0682471,850
107,1115.1,0.29705501,2.0682471,875
107,1115.1,0.29705501,2.0682471,800
170,1115.1,0.32370001,2.0682471,815
170,1115.1,0.32370001,2.0682471,825
51,1115.1,0.250521,2.0682471,1140
51,1115.1,0.250521,2.0682471,1145
51,1115.1,0.250521,2.0682471,1150
51,1115.1,0.250521,2.0682471,1155
51,1115.1,0.250521,2.0682471,1160
170,1115.1,0.32370001,2.0682471,850
170,1115.1,0.32370001,2.0682471,875
51,1115.1,0.250521,2.0682471,1165
51,1115.1,0.250521,2.0682471,1170
170,1115.1,0.32370001,2.0682471,800
261,1115.1,0.45323801,2.0682471,825
261,1115.1,0.45323801,2.0682471,850
261,1115.1,0.45323801,2.0682471,875
51,1115.1,0.250521,2.0682471,1175
51,1115.1,0.250521,2.0682471,1180
51,1115.1,0.250521,2.0682471,1185
51,1115.1,0.250521,2.0682471,1190
51,1115.1,0.250521,2.0682471,1195
261,1115.1,0.45323801,2.0682471,800
51,1115.1,0.250521,2.0682471,1100
79,1115.1,0.270356,2.0682471,1105
352,1115.1,0.565162,2.0682471,825
79,1115.1,0.270356,2.0682471,1110
79,1115.1,0.270356,2.0682471,1115
352,1115.1,0.565162,2.0682471,850
352,1115.1,0.565162,2.0682471,875
90,1115.1,0.261729,2.0682471,450
79,1115.1,0.270356,2.0682471,1120
79,1115.1,0.270356,2.0682471,1125
90,1115.1,0.261729,2.0682471,400
181,1115.1,0.31028801,2.0682471,450
79,1115.1,0.270356,2.0682471,1130
79,1115.1,0.270356,2.0682471,1135
352,1115.1,0.565162,2.0682471,800
181,1115.1,0.31028801,2.0682471,400
90,1115.1,0.261729,2.0682471,450
90,1115.1,0.261729,2.0682471,400
181,1115.1,0.31028801,2.0682471,450
181,1115.1,0.31028801,2.0682471,400
16,1115.1,0.228002,2.0682471,1500
51,1115.1,0.250521,2.0682471,1525
51,1115.1,0.250521,2.0682471,1550
51,1115.1,0.250521,2.0682471,1500
79,1115.1,0.270356,2.0682471,1500
107,1115.1,0.29705501,2.0682471,1500
170,1115.1,0.32370001,2.0682471,1550
170,1115.1,0.32370001,2.0682471,1500
261,1115.1,0.45323801,2.0682471,1500
352,1115.1,0.565162,2.0682471,1550
352,1115.1,0.565162,2.0682471,1500
16,1115.1,0.228002,2.0682471,1500
51,1115.1,0.250521,2.0682471,1525
51,1115.1,0.250521,2.0682471,1550
16,1115.1,0.228002,2.0682471,905
16,1115.1,0.228002,2.0682471,910
51,1115.1,0.250521,2.0682471,1500
79,1115.1,0.270356,2.0682471,1500
107,1115.1,0.29705501,2.0682471,1500
16,1115.1,0.228002,2.0682471,915
16,1115.1,0.228002,2.0682471,920
170,1115.1,0.32370001,2.0682471,1550
170,1115.1,0.32370001,2.0682471,1500
16,1115.1,0.228002,2.0682471,925
16,1115.1,0.228002,2.0682471,930
261,1115.1,0.45323801,2.0682471,1500
352,1115.1,0.565162,2.0682471,1550
16,1115.1,0.228002,2.0682471,935
16,1115.1,0.228002,2.0682471,940
352,1115.1,0.565162,2.0682471,1500
16,1115.1,0.228002,2.0682471,945
16,1115.1,0.228002,2.0682471,950
16,1115.1,0.228002,2.0682471,955
16,1115.1,0.228002,2.0682471,960
16,1115.1,0.228002,2.0682471,965
16,1115.1,0.228002,2.0682471,970
16,1115.1,0.228002,2.0682471,975
16,1115.1,0.228002,2.0682471,980
16,1115.1,0.228002,2.0682471,985
16,1115.1,0.228002,2.0682471,990
16,1115.1,0.228002,2.0682471,995
16,1115.1,0.228002,2.0682471,900
51,1115.1,0.250521,2.0682471,905
51,1115.1,0.250521,2.0682471,910
51,1115.1,0.250521,2.0682471,915
51,1115.1,0.250521,2.0682471,920
51,1115.1,0.250521,2.0682471,925
51,1115.1,0.250521,2.0682471,930
51,1115.1,0.250521,2.0682471,935
51,1115.1,0.250521,2.0682471,940
51,1115.1,0.250521,2.0682471,945
51,1115.1,0.250521,2.0682471,950
51,1115.1,0.250521,2.0682471,955
51,1115.1,0.250521,2.0682471,960
51,1115.1,0.250521,2.0682471,965
51,1115.1,0.250521,2.0682471,970
51,1115.1,0.250521,2.0682471,975
51,1115.1,0.250521,2.0682471,980
51,1115.1,0.250521,2.0682471,985
51,1115.1,0.250521,2.0682471,990
51,1115.1,0.250521,2.0682471,995
51,1115.1,0.250521,2.0682471,900
79,1115.1,0.270356,2.0682471,905
79,1115.1,0.270356,2.0682471,910
79,1115.1,0.270356,2.0682471,915
79,1115.1,0.270356,2.0682471,920
79,1115.1,0.270356,2.0682471,925
79,1115.1,0.270356,2.0682471,930
79,1115.1,0.270356,2.0682471,935
79,1115.1,0.270356,2.0682471,940
79,1115.1,0.270356,2.0682471,945
79,1115.1,0.270356,2.0682471,950
79,1115.1,0.270356,2.0682471,955
79,1115.1,0.270356,2.0682471,960
79,1115.1,0.270356,2.0682471,965
79,1115.1,0.270356,2.0682471,970
79,1115.1,0.270356,2.0682471,975
79,1115.1,0.270356,2.0682471,980
79,1115.1,0.270356,2.0682471,985
79,1115.1,0.270356,2.0682471,990
79,1115.1,0.270356,2.0682471,995
79,1115.1,0.270356,2.0682471,900
107,1115.1,0.29705501,2.0682471,925
107,1115.1,0.29705501,2.0682471,950
107,1115.1,0.29705501,2.0682471,975
107,1115.1,0.29705501,2.0682471,900
170,1115.1,0.32370001,2.0682471,925
170,1115.1,0.32370001,2.0682471,950
170,1115.1,0.32370001,2.0682471,975
170,1115.1,0.32370001,2.0682471,900
261,1115.1,0.45323801,2.0682471,925
261,1115.1,0.45323801,2.0682471,950
261,1115.1,0.45323801,2.0682471,975
261,1115.1,0.45323801,2.0682471,900
352,1115.1,0.565162,2.0682471,925
352,1115.1,0.565162,2.0682471,930
352,1115.1,0.565162,2.0682471,935
170,1115.1,0.32370001,2.0682471,1750
352,1115.1,0.565162,2.0682471,940
352,1115.1,0.565162,2.0682471,945
170,1115.1,0.32370001,2.0682471,1700
170,1115.1,0.32370001,2.0682471,1900
352,1115.1,0.565162,2.0682471,950
352,1115.1,0.565162,2.0682471,975
170,1115.1,0.32370001,2.0682471,1800
352,1115.1,0.565162,2.0682471,1700
352,1115.1,0.565162,2.0682471,1900
352,1115.1,0.565162,2.0682471,1800
170,1115.1,0.32370001,2.0682471,1750
170,1115.1,0.32370001,2.0682471,1700
170,1115.1,0.32370001,2.0682471,1900
352,1115.1,0.565162,2.0682471,900
16,1115.1,0.228002,2.0682471,905
16,1115.1,0.228002,2.0682471,910
16,1115.1,0.228002,2.0682471,915
170,1115.1,0.32370001,2.0682471,1800
352,1115.1,0.565162,2.0682471,1700
16,1115.1,0.228002,2.0682471,920
16,1115.1,0.228002,2.0682471,925
352,1115.1,0.565162,2.0682471,1900
352,1115.1,0.565162,2.0682471,1800
16,1115.1,0.228002,2.0682471,930
16,1115.1,0.228002,2.0682471,935
16,1115.1,0.228002,2.0682471,940
16,1115.1,0.228002,2.0682471,945
16,1115.1,0.228002,2.0682471,950
16,1115.1,0.228002,2.0682471,955
16,1115.1,0.228002,2.0682471,960
16,1115.1,0.228002,2.0682471,965
16,1115.1,0.228002,2.0682471,970
16,1115.1,0.228002,2.0682471,975
16,1115.1,0.228002,2.0682471,980
16,1115.1,0.228002,2.0682471,985
16,1115.1,0.228002,2.0682471,990
16,1115.1,0.228002,2.0682471,995
16,1115.1,0.228002,2.0682471,900
51,1115.1,0.250521,2.0682471,905
51,1115.1,0.250521,2.0682471,910
51,1115.1,0.250521,2.0682471,915
51,1115.1,0.250521,2.0682471,920
51,1115.1,0.250521,2.0682471,925
51,1115.1,0.250521,2.0682471,930
51,1115.1,0.250521,2.0682471,935
51,1115.1,0.250521,2.0682471,940
51,1115.1,0.250521,2.0682471,945
51,1115.1,0.250521,2.0682471,950
51,1115.1,0.250521,2.0682471,955
51,1115.1,0.250521,2.0682471,960
51,1115.1,0.250521,2.0682471,965
51,1115.1,0.250521,2.0682471,970
51,1115.1,0.250521,2.0682471,975
51,1115.1,0.250521,2.0682471,980
51,1115.1,0.250521,2.0682471,985
51,1115.1,0.250521,2.0682471,990
51,1115.1,0.250521,2.0682471,995
51,1115.1,0.250521,2.0682471,900
79,1115.1,0.270356,2.0682471,905
79,1115.1,0.270356,2.0682471,910
79,1115.1,0.270356,2.0682471,915
79,1115.1,0.270356,2.0682471,920
79,1115.1,0.270356,2.0682471,925
79,1115.1,0.270356,2.0682471,930
79,1115.1,0.270356,2.0682471,935
79,1115.1,0.270356,2.0682471,940
79,1115.1,0.270356,2.0682471,945
79,1115.1,0.270356,2.0682471,950
79,1115.1,0.270356,2.0682471,955
79,1115.1,0.270356,2.0682471,960
79,1115.1,0.270356,2.0682471,965
79,1115.1,0.270356,2.0682471,970
79,1115.1,0.270356,2.0682471,975
79,1115.1,0.270356,2.0682471,980
79,1115.1,0.270356,2.0682471,985
79,1115.1,0.270356,2.0682471,990
79,1115.1,0.270356,2.0682471,995
79,1115.1,0.270356,2.0682471,900
107,1115.1,0.29705501,2.0682471,925
107,1115.1,0.29705501,2.0682471,950
107,1115.1,0.29705501,2.0682471,975
107,1115.1,0.29705501,2.0682471,900
170,1115.1,0.32370001,2.0682471,925
170,1115.1,0.32370001,2.0682471,950
170,1115.1,0.32370001,2.0682471,975
16,1115.1,0.228002,2.0682471,610
16,1115.1,0.228002,2.0682471,615
170,1115.1,0.32370001,2.0682471,900
261,1115.1,0.45323801,2.0682471,925
16,1115.1,0.228002,2.0682471,620
16,1115.1,0.228002,2.0682471,625
16,1115.1,0.228002,2.0682471,630
16,1115.1,0.228002,2.0682471,635
1087,1115.1,1.823215,2.0682471,2250
261,1115.1,0.45323801,2.0682471,950
261,1115.1,0.45323801,2.0682471,975
261,1115.1,0.45323801,2.0682471,900
16,1115.1,0.228002,2.0682471,640
16,1115.1,0.228002,2.0682471,645
1087,1115.1,1.823215,2.0682471,2000
352,1115.1,0.565162,2.0682471,925
16,1115.1,0.228002,2.0682471,650
16,1115.1,0.228002,2.0682471,655
1087,1115.1,1.823215,2.0682471,1550
1087,1115.1,1.823215,2.0682471,1700
352,1115.1,0.565162,2.0682471,930
352,1115.1,0.565162,2.0682471,935
16,1115.1,0.228002,2.0682471,660
16,1115.1,0.228002,2.0682471,665
352,1115.1,0.565162,2.0682471,940
352,1115.1,0.565162,2.0682471,945
16,1115.1,0.228002,2.0682471,675
16,1115.1,0.228002,2.0682471,680
352,1115.1,0.565162,2.0682471,950
1087,1115.1,1.823215,2.0682471,1600
1087,1115.1,1.823215,2.0682471,1800
16,1115.1,0.228002,2.0682471,685
16,1115.1,0.228002,2.0682471,690
352,1115.1,0.565162,2.0682471,975
1087,1115.1,1.823215,2.0682471,1900
1087,1115.1,1.823215,2.0682471,1500
16,1115.1,0.228002,2.0682471,695
16,1115.1,0.228002,2.0682471,600
51,1115.1,0.250521,2.0682471,605
1087,1115.1,1.823215,2.0682471,2500
1087,1115.1,1.823215,2.0682471,2250
51,1115.1,0.250521,2.0682471,610
51,1115.1,0.250521,2.0682471,615
51,1115.1,0.250521,2.0682471,620
51,1115.1,0.250521,2.0682471,625
51,1115.1,0.250521,2.0682471,630
352,1115.1,0.565162,2.0682471,900
51,1115.1,0.250521,2.0682471,635
51,1115.1,0.250521,2.0682471,640
51,1115.1,0.250521,2.0682471,645
51,1115.1,0.250521,2.0682471,650
51,1115.1,0.250521,2.0682471,655
51,1115.1,0.250521,2.0682471,660
51,1115.1,0.250521,2.0682471,665
51,1115.1,0.250521,2.0682471,670
51,1115.1,0.250521,2.0682471,675
51,1115.1,0.250521,2.0682471,680
51,1115.1,0.250521,2.0682471,685
51,1115.1,0.250521,2.0682471,690
51,1115.1,0.250521,2.0682471,695
51,1115.1,0.250521,2.0682471,600
79,1115.1,0.270356,2.0682471,620
79,1115.1,0.270356,2.0682471,625
79,1115.1,0.270356,2.0682471,640
79,1115.1,0.270356,2.0682471,650
79,1115.1,0.270356,2.0682471,660
79,1115.1,0.270356,2.0682471,675
79,1115.1,0.270356,2.0682471,680
79,1115.1,0.270356,2.0682471,600
107,1115.1,0.29705501,2.0682471,625
107,1115.1,0.29705501,2.0682471,650
107,1115.1,0.29705501,2.0682471,675
1087,1115.1,1.823215,2.0682471,1400
1087,1115.1,1.823215,2.0682471,1150
1087,1115.1,1.823215,2.0682471,1175
1087,1115.1,1.823215,2.0682471,1025
107,1115.1,0.29705501,2.0682471,600
170,1115.1,0.32370001,2.0682471,650
1087,1115.1,1.823215,2.0682471,1075
1087,1115.1,1.823215,2.0682471,1250
170,1115.1,0.32370001,2.0682471,675
170,1115.1,0.32370001,2.0682471,600
1087,1115.1,1.823215,2.0682471,1450
1087,1115.1,1.823215,2.0682471,1350
261,1115.1,0.45323801,2.0682471,650
261,1115.1,0.45323801,2.0682471,675
261,1115.1,0.45323801,2.0682471,600
352,1115.1,0.565162,2.0682471,650
1087,1115.1,1.823215,2.0682471,1000
1087,1115.1,1.823215,2.0682471,1050
352,1115.1,0.565162,2.0682471,675
1087,1115.1,1.823215,2.0682471,1100
1087,1115.1,1.823215,2.0682471,1200
1087,1115.1,1.823215,2.0682471,1300
1087,1115.1,1.823215,2.0682471,1125
352,1115.1,0.565162,2.0682471,600
16,1115.1,0.228002,2.0682471,610
1087,1115.1,1.823215,2.0682471,1400
1087,1115.1,1.823215,2.0682471,1150
16,1115.1,0.228002,2.0682471,615
16,1115.1,0.228002,2.0682471,620
1087,1115.1,1.823215,2.0682471,1175
1087,1115.1,1.823215,2.0682471,1025
1087,1115.1,1.823215,2.0682471,1075
16,1115.1,0.228002,2.0682471,625
16,1115.1,0.228002,2.0682471,630
1087,1115.1,1.823215,2.0682471,1250
1087,1115.1,1.823215,2.0682471,1450
16,1115.1,0.228002,2.0682471,635
16,1115.1,0.228002,2.0682471,640
1087,1115.1,1.823215,2.0682471,1350
16,1115.1,0.228002,2.0682471,645
16,1115.1,0.228002,2.0682471,650
1087,1115.1,1.823215,2.0682471,1000
1087,1115.1,1.823215,2.0682471,1050
1087,1115.1,1.823215,2.0682471,1100
1087,1115.1,1.823215,2.0682471,1200
16,1115.1,0.228002,2.0682471,655
16,1115.1,0.228002,2.0682471,660
1087,1115.1,1.823215,2.0682471,1300
1087,1115.1,1.823215,2.0682471,1125
16,1115.1,0.228002,2.0682471,665
16,1115.1,0.228002,2.0682471,675
16,1115.1,0.228002,2.0682471,680
16,1115.1,0.228002,2.0682471,685
16,1115.1,0.228002,2.0682471,690
16,1115.1,0.228002,2.0682471,695
16,1115.1,0.228002,2.0682471,600
51,1115.1,0.250521,2.0682471,605
51,1115.1,0.250521,2.0682471,610
51,1115.1,0.250521,2.0682471,615
51,1115.1,0.250521,2.0682471,620
51,1115.1,0.250521,2.0682471,625
51,1115.1,0.250521,2.0682471,630
51,1115.1,0.250521,2.0682471,635
51,1115.1,0.250521,2.0682471,640
51,1115.1,0.250521,2.0682471,645
51,1115.1,0.250521,2.0682471,650
51,1115.1,0.250521,2.0682471,655
51,1115.1,0.250521,2.0682471,660
51,1115.1,0.250521,2.0682471,665
51,1115.1,0.250521,2.0682471,670
51,1115.1,0.250521,2.0682471,675
51,1115.1,0.250521,2.0682471,680
51,1115.1,0.250521,2.0682471,685
51,1115.1,0.250521,2.0682471,690
51,1115.1,0.250521,2.0682471,695
51,1115.1,0.250521,2.0682471,600
79,1115.1,0.270356,2.0682471,620
79,1115.1,0.270356,2.0682471,625
79,1115.1,0.270356,2.0682471,640
79,1115.1,0.270356,2.0682471,650
79,1115.1,0.270356,2.0682471,660
79,1115.1,0.270356,2.0682471,675
79,1115.1,0.270356,2.0682471,680
79,1115.1,0.270356,2.0682471,600
107,1115.1,0.29705501,2.0682471,625
107,1115.1,0.29705501,2.0682471,650
107,1115.1,0.29705501,2.0682471,675
107,1115.1,0.29705501,2.0682471,600
170,1115.1,0.32370001,2.0682471,650
170,1115.1,0.32370001,2.0682471,675
170,1115.1,0.32370001,2.0682471,600
261,1115.1,0.45323801,2.0682471,1250
261,1115.1,0.45323801,2.0682471,1275
261,1115.1,0.45323801,2.0682471,650
261,1115.1,0.45323801,2.0682471,675
261,1115.1,0.45323801,2.0682471,1200
261,1115.1,0.45323801,2.0682471,600
352,1115.1,0.565162,2.0682471,1225
352,1115.1,0.565162,2.0682471,650
352,1115.1,0.565162,2.0682471,1250
352,1115.1,0.565162,2.0682471,1255
352,1115.1,0.565162,2.0682471,675
352,1115.1,0.565162,2.0682471,1260
352,1115.1,0.565162,2.0682471,1265
352,1115.1,0.565162,2.0682471,600
352,1115.1,0.565162,2.0682471,1270
352,1115.1,0.565162,2.0682471,1275
352,1115.1,0.565162,2.0682471,1200
90,1115.1,0.261729,2.0682471,1150
90,1115.1,0.261729,2.0682471,1250
90,1115.1,0.261729,2.0682471,1175
90,1115.1,0.261729,2.0682471,1100
90,1115.1,0.261729,2.0682471,1200
181,1115.1,0.31028801,2.0682471,1150
181,1115.1,0.31028801,2.0682471,1250
181,1115.1,0.31028801,2.0682471,1175
181,1115.1,0.31028801,2.0682471,1100
181,1115.1,0.31028801,2.0682471,1200
273,1115.1,0.40799499,2.0682471,1150
273,1115.1,0.40799499,2.0682471,1250
273,1115.1,0.40799499,2.0682471,1175
273,1115.1,0.40799499,2.0682471,1100
273,1115.1,0.40799499,2.0682471,1200
0,1115.1,,2.0682471,1105
0,1115.1,,2.0682471,1110
0,1115.1,,2.0682471,1115
0,1115.1,,2.0682471,1120
0,1115.1,,2.0682471,1125
0,1115.1,,2.0682471,1130
0,1115.1,,2.0682471,1135
0,1115.1,,2.0682471,1140
0,1115.1,,2.0682471,1150
0,1115.1,,2.0682471,1250
0,1115.1,,2.0682471,1175
0,1115.1,,2.0682471,1180
0,1115.1,,2.0682471,1185
0,1115.1,,2.0682471,1190
0,1115.1,,2.0682471,1100
0,1115.1,,2.0682471,1200
90,1115.1,0.261729,2.0682471,1150
90,1115.1,0.261729,2.0682471,1250
90,1115.1,0.261729,2.0682471,1175
90,1115.1,0.261729,2.0682471,1100
90,1115.1,0.261729,2.0682471,1200
181,1115.1,0.31028801,2.0682471,1150
181,1115.1,0.31028801,2.0682471,1250
181,1115.1,0.31028801,2.0682471,1175
181,1115.1,0.31028801,2.0682471,1100
181,1115.1,0.31028801,2.0682471,1200
273,1115.1,0.40799499,2.0682471,1150
273,1115.1,0.40799499,2.0682471,1250
273,1115.1,0.40799499,2.0682471,1175
273,1115.1,0.40799499,2.0682471,1100
273,1115.1,0.40799499,2.0682471,1200
0,1115.1,,2.0682471,1105
0,1115.1,,2.0682471,1110
0,1115.1,,2.0682471,1115
0,1115.1,,2.0682471,1120
0,1115.1,,2.0682471,1125
0,1115.1,,2.0682471,1130
0,1115.1,,2.0682471,1135
0,1115.1,,2.0682471,1140
0,1115.1,,2.0682471,1150
0,1115.1,,2.0682471,1250
0,1115.1,,2.0682471,1175
0,1115.1,,2.0682471,1180
0,1115.1,,2.0682471,1185
0,1115.1,,2.0682471,1190
16,1115.1,0.228002,2.0682471,1305
16,1115.1,0.228002,2.0682471,1310
0,1115.1,,2.0682471,1100
0,1115.1,,2.0682471,1200
16,1115.1,0.228002,2.0682471,1320
16,1115.1,0.228002,2.0682471,1325
16,1115.1,0.228002,2.0682471,1350
16,1115.1,0.228002,2.0682471,1375
16,1115.1,0.228002,2.0682471,1300
51,1115.1,0.250521,2.0682471,1305
51,1115.1,0.250521,2.0682471,1310
51,1115.1,0.250521,2.0682471,1315
51,1115.1,0.250521,2.0682471,1320
51,1115.1,0.250521,2.0682471,1325
51,1115.1,0.250521,2.0682471,1330
51,1115.1,0.250521,2.0682471,1340
51,1115.1,0.250521,2.0682471,1350
51,1115.1,0.250521,2.0682471,1360
51,1115.1,0.250521,2.0682471,1375
51,1115.1,0.250521,2.0682471,1380
51,1115.1,0.250521,2.0682471,1300
79,1115.1,0.270356,2.0682471,1310
1087,1115.1,1.823215,2.0682471,100
1087,1115.1,1.823215,2.0682471,200
1087,1115.1,1.823215,2.0682471,250
79,1115.1,0.270356,2.0682471,1320
79,1115.1,0.270356,2.0682471,1325
1087,1115.1,1.823215,2.0682471,300
79,1115.1,0.270356,2.0682471,1300
